"","edgeuid","x"
"13201",153674673,55
"13202",153674681,5
"13203",153674684,5
"13204",153674685,5
"13205",153674694,55
"13206",153674701,2885
"13207",153674707,1715
"13208",153674708,30
"13209",153674711,25
"13210",153674716,330
"13211",153674718,25
"13212",153674719,1005
"13213",153674720,1110
"13214",153674722,50
"13215",153674723,50
"13216",153674724,80
"13217",153674726,85
"13218",153674765,15
"13219",153674766,15
"13220",153674769,15
"13221",153674810,25
"13222",153674812,25
"13223",153674818,55
"13224",153674819,25
"13225",153674822,65
"13226",153674823,80
"13227",153674828,20
"13228",153674829,30
"13229",153674832,30
"13230",153674833,30
"13231",153674837,30
"13232",153674869,20
"13233",153674899,30
"13234",153674900,30
"13235",153674901,10
"13236",153674902,10
"13237",153674903,10
"13238",153674904,10
"13239",153674906,20
"13240",153674907,25
"13241",153674909,20
"13242",153674910,25
"13243",153674937,20
"13244",153674948,10
"13245",153674961,65
"13246",153674965,15
"13247",153674966,10
"13248",153674968,10
"13249",153674970,10
"13250",153674974,10
"13251",153674975,40
"13252",153674976,15
"13253",153674977,30
"13254",153674978,5
"13255",153674979,10
"13256",153674980,10
"13257",153674981,30
"13258",153674982,35
"13259",153674983,30
"13260",153674985,40
"13261",153674986,20
"13262",153674988,10
"13263",153674989,55
"13264",153674997,30
"13265",153674998,15
"13266",153675000,5
"13267",153675004,15
"13268",153675006,15
"13269",153675016,75
"13270",153675053,15
"13271",153675055,70
"13272",153675060,5
"13273",153675061,120
"13274",153675074,95
"13275",153675096,25
"13276",153675112,20
"13277",153675118,100
"13278",153675141,95
"13279",153675144,30
"13280",153675145,50
"13281",153675146,50
"13282",153675150,10
"13283",153675152,10
"13284",153675158,10
"13285",153675180,45
"13286",153675182,5
"13287",153675183,5
"13288",153675190,10
"13289",153675193,40
"13290",153675196,70
"13291",153675197,35
"13292",153675203,5
"13293",153675204,50
"13294",153675207,5
"13295",153675210,15
"13296",153675214,10
"13297",153675240,180
"13298",153675244,1500
"13299",153675246,2125
"13300",153675254,40
"13301",153675256,5
"13302",153675257,30
"13303",153675275,30
"13304",153675276,20
"13305",153675277,45
"13306",153675278,15
"13307",153675283,40
"13308",153675300,170
"13309",153675305,10
"13310",153675312,10
"13311",153675316,10
"13312",153675317,5
"13313",153675318,5
"13314",153675326,35
"13315",153675344,25
"13316",153675357,25
"13317",153675361,25
"13318",153675383,10
"13319",153675410,5
"13320",153675411,5
"13321",153675434,5
"13322",153675435,5
"13323",153675444,5
"13324",153675446,5
"13325",153675447,10
"13326",153675466,5
"13327",153675467,5
"13328",153675477,25
"13329",153675478,25
"13330",153675480,35
"13331",153675486,35
"13332",153675487,25
"13333",153675555,10
"13334",153675558,45
"13335",153675559,80
"13336",153675567,90
"13337",153675571,75
"13338",153675572,20
"13339",153675573,70
"13340",153675575,70
"13341",153675578,20
"13342",153675581,90
"13343",153675583,30
"13344",153675584,85
"13345",153675588,90
"13346",153675589,70
"13347",153675590,90
"13348",153675593,5
"13349",153675594,5
"13350",153675595,5
"13351",153675598,30
"13352",153675604,40
"13353",153675606,55
"13354",153675607,40
"13355",153675608,25
"13356",153675609,5
"13357",153675610,30
"13358",153675611,115
"13359",153675614,145
"13360",153675622,5
"13361",153675628,110
"13362",153675629,145
"13363",153675631,290
"13364",153675633,35
"13365",153675635,305
"13366",153675637,300
"13367",153675639,5
"13368",153675641,275
"13369",153675642,10
"13370",153675647,70
"13371",153675651,5
"13372",153675654,5
"13373",153675662,10
"13374",153675669,5
"13375",153675670,5
"13376",153675702,2425
"13377",153675706,5
"13378",153675720,20
"13379",153675721,20
"13380",153675731,45
"13381",153675732,40
"13382",153675733,45
"13383",153675734,45
"13384",153675748,2390
"13385",153675749,2350
"13386",153675750,10
"13387",153675751,2330
"13388",153675753,2280
"13389",153675755,5
"13390",153675761,15
"13391",153675765,5
"13392",153675773,5
"13393",153675774,5
"13394",153675775,5
"13395",153675777,5
"13396",153675778,5
"13397",153675780,15
"13398",153675781,15
"13399",153675783,15
"13400",153675784,15
"13401",153675786,40
"13402",153675788,45
"13403",153675793,45
"13404",153675802,2455
"13405",153675804,205
"13406",153675806,130
"13407",153675807,1730
"13408",153675808,1740
"13409",153675809,2755
"13410",153675810,1745
"13411",153675812,3650
"13412",153675815,5
"13413",153675816,65
"13414",153675817,65
"13415",153675818,3570
"13416",153675828,3640
"13417",153675829,3590
"13418",153675830,3655
"13419",153675831,3670
"13420",153675844,5
"13421",153675847,5
"13422",153675848,5
"13423",153675849,15
"13424",153675850,10
"13425",153675851,15
"13426",153675852,15
"13427",153675854,15
"13428",153675858,15
"13429",153675859,15
"13430",153675860,15
"13431",153675861,10
"13432",153675862,15
"13433",153675864,15
"13434",153675867,300
"13435",153675869,20
"13436",153675882,5
"13437",153675885,295
"13438",153675886,260
"13439",153675887,5
"13440",153675888,10
"13441",153675889,20
"13442",153675890,10
"13443",153675891,5
"13444",153675893,5
"13445",153675894,5
"13446",153675896,15
"13447",153675897,5
"13448",153675901,5
"13449",153675902,5
"13450",153675903,5
"13451",153675905,10
"13452",153675914,10
"13453",153675915,5
"13454",153675916,5
"13455",153675920,5
"13456",153675921,5
"13457",153675927,10
"13458",153675928,10
"13459",153675932,10
"13460",153675948,10
"13461",153675950,45
"13462",153675951,45
"13463",153675952,45
"13464",153675956,15
"13465",153675957,45
"13466",153675958,15
"13467",153675959,35
"13468",153675961,35
"13469",153675963,10
"13470",153675965,270
"13471",153675966,260
"13472",153675967,5
"13473",153675968,260
"13474",153675969,250
"13475",153675978,260
"13476",153675980,275
"13477",153675981,5
"13478",153675983,250
"13479",153675984,260
"13480",153675996,260
"13481",153676004,20
"13482",153676006,30
"13483",153676013,25
"13484",153676015,20
"13485",153676016,5
"13486",153676049,10
"13487",153676050,195
"13488",153676051,210
"13489",153676052,5
"13490",153676053,5
"13491",153676054,5
"13492",153676055,10
"13493",153676059,15
"13494",153676061,10
"13495",153676062,25
"13496",153676063,10
"13497",153676065,5
"13498",153676073,5
"13499",153676074,10
"13500",153676075,10
"13501",153676076,10
"13502",153676077,10
"13503",153676081,10
"13504",153676082,5
"13505",153676083,10
"13506",153676093,5
"13507",153676094,230
"13508",153676108,5
"13509",153676109,165
"13510",153676110,10
"13511",153676111,5
"13512",153676112,20
"13513",153676113,20
"13514",153676115,50
"13515",153676116,5
"13516",153676117,10
"13517",153676118,5
"13518",153676119,25
"13519",153676120,5
"13520",153676121,25
"13521",153676122,5
"13522",153676123,150
"13523",153676124,5
"13524",153676125,20
"13525",153676127,220
"13526",153676128,30
"13527",153676129,175
"13528",153676130,35
"13529",153676131,175
"13530",153676132,175
"13531",153676133,180
"13532",153676134,175
"13533",153676136,165
"13534",153676140,325
"13535",153676142,205
"13536",153676145,315
"13537",153676147,315
"13538",153676148,330
"13539",153676150,320
"13540",153676152,315
"13541",153676154,320
"13542",153676155,320
"13543",153676157,320
"13544",153676159,300
"13545",153676160,5
"13546",153676164,5
"13547",153676165,200
"13548",153676166,195
"13549",153676167,190
"13550",153676168,75
"13551",153676170,60
"13552",153676171,340
"13553",153676177,330
"13554",153676180,320
"13555",153676182,330
"13556",153676183,330
"13557",153676184,330
"13558",153676185,10
"13559",153676186,330
"13560",153676189,320
"13561",153676191,10
"13562",153676194,10
"13563",153676195,10
"13564",153676196,10
"13565",153676197,10
"13566",153676200,10
"13567",153676202,10
"13568",153676203,10
"13569",153676204,10
"13570",153676205,10
"13571",153676208,5
"13572",153676209,5
"13573",153676210,5
"13574",153676219,5
"13575",153676222,160
"13576",153676223,225
"13577",153676224,10
"13578",153676225,45
"13579",153676226,235
"13580",153676228,10
"13581",153676229,55
"13582",153676264,245
"13583",153676274,265
"13584",153676275,295
"13585",153676276,260
"13586",153676277,15
"13587",153676278,265
"13588",153676280,10
"13589",153676309,5
"13590",153676311,280
"13591",153676312,5
"13592",153676315,5
"13593",153676317,5
"13594",153676320,5
"13595",153676321,280
"13596",153676322,235
"13597",153676352,10
"13598",153676353,230
"13599",153676355,210
"13600",153676357,45
"13601",153676421,75
"13602",153676424,75
"13603",153676426,75
"13604",153676427,60
"13605",153676428,70
"13606",153676431,70
"13607",153676432,75
"13608",153676434,80
"13609",153676436,80
"13610",153676439,80
"13611",153676455,80
"13612",153676456,80
"13613",153676483,20
"13614",153676484,20
"13615",153676485,5
"13616",153676488,20
"13617",153676491,25
"13618",153676493,5
"13619",153676494,25
"13620",153676503,95
"13621",153676505,10
"13622",153676506,25
"13623",153676507,100
"13624",153676508,105
"13625",153676509,105
"13626",153676510,185
"13627",153676537,30
"13628",153676538,55
"13629",153676539,60
"13630",153676542,35
"13631",153676544,35
"13632",153676545,35
"13633",153676547,25
"13634",153676548,20
"13635",153676549,50
"13636",153676550,25
"13637",153676551,45
"13638",153676553,25
"13639",153676554,65
"13640",153676562,5
"13641",153676563,5
"13642",153676565,5
"13643",153676566,5
"13644",153676571,10
"13645",153676576,5
"13646",153676579,5
"13647",153676580,235
"13648",153676581,5
"13649",153676585,180
"13650",153676589,20
"13651",153676590,240
"13652",153676591,275
"13653",153676592,200
"13654",153676606,125
"13655",153676609,125
"13656",153676611,120
"13657",153676612,125
"13658",153676614,125
"13659",153676615,35
"13660",153676624,30
"13661",153676626,40
"13662",153676629,30
"13663",153676631,30
"13664",153676632,95
"13665",153676634,130
"13666",153676636,125
"13667",153676639,110
"13668",153676640,15
"13669",153676644,15
"13670",153676646,15
"13671",153676648,15
"13672",153676650,15
"13673",153676656,75
"13674",153676659,75
"13675",153676660,70
"13676",153676661,15
"13677",153676663,5
"13678",153676664,20
"13679",153676665,60
"13680",153676672,75
"13681",153676675,75
"13682",153676676,75
"13683",153676684,20
"13684",153676686,20
"13685",153676694,20
"13686",153676697,5
"13687",153676700,20
"13688",153676702,20
"13689",153676703,15
"13690",153676704,25
"13691",153676706,75
"13692",153676714,130
"13693",153676715,10
"13694",153676734,10
"13695",153676735,20
"13696",153676736,10
"13697",153676738,15
"13698",153676740,10
"13699",153676741,10
"13700",153676744,15
"13701",153676748,15
"13702",153676750,15
"13703",153676753,5
"13704",153676767,155
"13705",153676768,150
"13706",153676770,65
"13707",153676771,65
"13708",153676772,85
"13709",153676773,90
"13710",153676775,65
"13711",153676776,100
"13712",153676777,105
"13713",153676781,30
"13714",153676782,125
"13715",153676783,85
"13716",153676784,35
"13717",153676785,855
"13718",153676786,195
"13719",153676787,60
"13720",153676788,20
"13721",153676791,90
"13722",153676792,20
"13723",153676793,140
"13724",153676794,115
"13725",153676795,70
"13726",153676799,15
"13727",153676808,50
"13728",153676809,65
"13729",153676811,60
"13730",153676812,55
"13731",153676814,60
"13732",153676817,20
"13733",153676818,55
"13734",153676819,10
"13735",153676820,15
"13736",153676821,60
"13737",153676822,15
"13738",153676824,55
"13739",153676827,55
"13740",153676830,85
"13741",153676831,70
"13742",153676832,130
"13743",153676833,15
"13744",153676834,45
"13745",153676835,190
"13746",153676836,80
"13747",153676837,100
"13748",153676838,15
"13749",153676839,5
"13750",153676847,10
"13751",153676857,65
"13752",153676860,20
"13753",153676861,20
"13754",153676862,15
"13755",153676863,20
"13756",153676864,20
"13757",153676888,25
"13758",153676889,25
"13759",153676890,25
"13760",153676893,25
"13761",153676901,50
"13762",153676904,45
"13763",153676905,65
"13764",153676906,55
"13765",153676907,80
"13766",153676909,70
"13767",153676910,60
"13768",153676911,5
"13769",153676914,80
"13770",153676915,80
"13771",153676917,80
"13772",153676920,25
"13773",153676923,20
"13774",153676935,40
"13775",153676944,20
"13776",153676952,45
"13777",153676953,50
"13778",153676954,15
"13779",153676955,15
"13780",153676956,5
"13781",153676957,30
"13782",153676959,30
"13783",153676961,30
"13784",153676962,10
"13785",153676963,70
"13786",153676964,20
"13787",153676965,20
"13788",153676966,15
"13789",153676967,5
"13790",153676968,10
"13791",153676970,65
"13792",153676971,80
"13793",153676972,20
"13794",153676974,20
"13795",153676983,15
"13796",153676984,10
"13797",153677000,10
"13798",153677001,10
"13799",153677004,105
"13800",153677007,30
"13801",153677017,30
"13802",153677020,15
"13803",153677022,15
"13804",153677023,5
"13805",153677025,10
"13806",153677026,10
"13807",153677028,15
"13808",153677029,10
"13809",153677032,5
"13810",153677046,15
"13811",153677047,5
"13812",153677049,5
"13813",153677055,15
"13814",153677056,10
"13815",153677057,20
"13816",153677059,20
"13817",153677072,240
"13818",153677073,245
"13819",153677074,250
"13820",153677078,240
"13821",153677079,150
"13822",153677081,20
"13823",153677082,20
"13824",153677090,5
"13825",153677091,5
"13826",153677092,5
"13827",153677093,5
"13828",153677098,5
"13829",153677101,5
"13830",153677102,10
"13831",153677103,10
"13832",153677105,10
"13833",153677107,10
"13834",153677109,10
"13835",153677112,5
"13836",153677116,10
"13837",153677118,5
"13838",153677119,5
"13839",153677120,5
"13840",153677124,25
"13841",153677125,25
"13842",153677126,35
"13843",153677127,35
"13844",153677129,20
"13845",153677130,15
"13846",153677131,5
"13847",153677136,15
"13848",153677137,15
"13849",153677138,5
"13850",153677139,15
"13851",153677143,20
"13852",153677144,5
"13853",153677145,10
"13854",153677146,25
"13855",153677147,35
"13856",153677149,30
"13857",153677151,10
"13858",153677155,5
"13859",153677156,25
"13860",153677157,30
"13861",153677158,25
"13862",153677163,15
"13863",153677165,5
"13864",153677168,15
"13865",153677169,25
"13866",153677170,10
"13867",153677171,25
"13868",153677172,25
"13869",153677173,5
"13870",153677174,20
"13871",153677177,25
"13872",153677179,5
"13873",153677180,5
"13874",153677181,115
"13875",153677184,5
"13876",153677185,5
"13877",153677188,5
"13878",153677191,105
"13879",153677192,110
"13880",153677193,5
"13881",153677194,5
"13882",153677200,110
"13883",153677201,135
"13884",153677203,120
"13885",153677204,125
"13886",153677205,115
"13887",153677206,5
"13888",153677207,5
"13889",153677208,5
"13890",153677211,5
"13891",153677214,115
"13892",153677228,5
"13893",153677231,135
"13894",153677241,135
"13895",153677243,5
"13896",153677251,20
"13897",153677256,5
"13898",153677259,5
"13899",153677260,5
"13900",153677264,5
"13901",153677265,25
"13902",153677269,25
"13903",153677270,10
"13904",153677271,10
"13905",153677272,5
"13906",153677273,10
"13907",153677287,5
"13908",153677288,5
"13909",153677316,5
"13910",153677317,5
"13911",153677325,5
"13912",153677330,5
"13913",153677333,10
"13914",153677339,10
"13915",153677346,5
"13916",153677347,10
"13917",153677348,5
"13918",153677355,10
"13919",153677357,10
"13920",153677359,5
"13921",153677379,345
"13922",153677380,395
"13923",153677382,325
"13924",153677383,20
"13925",153677384,240
"13926",153677385,110
"13927",153677386,230
"13928",153677387,145
"13929",153677389,30
"13930",153677397,70
"13931",153677400,15
"13932",153677401,15
"13933",153677402,15
"13934",153677403,25
"13935",153677404,90
"13936",153677405,5
"13937",153677407,80
"13938",153677408,55
"13939",153677409,70
"13940",153677410,80
"13941",153677413,10
"13942",153677414,5
"13943",153677415,80
"13944",153677416,85
